Order ID,Customer ID,Product ID,Order Date,Year,Month Name,Week No,Fiscal Quarter,Country,State,City,Region,Market,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount,Shipping Cost,Delivery Date,Delivery Days,Customer Name ,Customer Gender,Customer Age,Segment,Ship Mode,Order Priority,Salesperson,Return Status,Payment Mode
ORD05471,CUST9594,PROD197,25-04-2040,2024,December,49,Q4,India,Rajasthan,Jaipur,North,India,Furniture,Furniture Sub,Office Chair,6879,1311.59,4,0.1,396.98,28-04-2040,3,Meera Sawant,Female,59,Home Office,Second Class,Critical,Rohan Mehta,Not Returned,COD
ORD05472,CUST2935,PROD816,26-04-2040,2024,November,48,Q4,India,Rajasthan,Jaipur,West,India,Electronics,Electronics Sub,Headphones,6443,557.31,7,0.08,372.83,27-04-2040,1,Meera Saxena,Female,53,Corporate,Standard Class,High,Amit Sharma,Not Returned,COD
ORD05473,CUST4222,PROD634,27-04-2040,2024,May,22,Q2,India,Karnataka,Bengaluru,West,India,Furniture,Furniture Sub,Office Chair,6520,1132.46,1,0.07,421.66,30-04-2040,3,Meera Shah,Female,48,Consumer,First Class,Medium,Rakesh Singh,Not Returned,Credit Card
ORD05474,CUST4530,PROD108,28-04-2040,2024,April,14,Q2,India,Uttar Pradesh,Prayagraj,East,India,Office Supplies,Office Supplies Sub,Printer Paper,6166,1049.55,1,0.05,423.48,04-05-2040,6,Meera Shankar Kulkarni,Female,64,Corporate,Same Day,High,Rohan Mehta,Not Returned,Debit Card
ORD05475,CUST6283,PROD711,29-04-2040,2024,August,32,Q3,India,Maharashtra,Pune,East,India,Groceries,Groceries Sub,Dry Fruits,5267,694.45,7,0.05,393.36,04-05-2040,5,Meera Shankar Verma,Female,62,Corporate,Standard Class,High,Sandeep Yadav,Not Returned,UPI
ORD05476,CUST9615,PROD149,30-04-2040,2024,September,36,Q3,India,Uttar Pradesh,Chennai,South,India,Technology,Technology Sub,Monitor,4265,1113.28,7,0.09,167.16,05-05-2040,5,Meera Shaurya Kapoor,Female,60,Home Office,First Class,Medium,Pankaj Kumar,Returned,Net Banking
ORD05477,CUST2736,PROD247,01-05-2040,2024,April,15,Q2,India,Karnataka,Bengaluru,East,India,Office Supplies,Office Supplies Sub,Printer Paper,3846,686.23,6,0.03,218.64,06-05-2040,5,Meera Shinde,Female,29,Consumer,Same Day,Critical,Anjali Gupta,Not Returned,UPI
ORD05478,CUST9912,PROD553,02-05-2040,2024,April,16,Q2,India,Uttar Pradesh,Lucknow,South,India,Technology,Technology Sub,Keyboard,5906,1317.03,3,0.08,252.15,04-05-2040,2,Meera Shukla,Male,35,Consumer,Second Class,High,Vivek Verma,Not Returned,Debit Card
ORD05479,CUST7220,PROD373,03-05-2040,2024,September,38,Q3,India,Delhi,New Delhi,East,India,Furniture,Furniture Sub,Smart Phones,4227,824.28,8,0.27,180.74,06-05-2040,3,Meera Sneha Kadam,Male,51,Corporate,Standard Class,Low,Vivek Verma,Not Returned,Net Banking
ORD05480,CUST6704,PROD471,04-05-2040,2025,February,7,Q1,India,Uttar Pradesh,Chennai,South,India,Furniture,Furniture Sub,Office Chair,6011,966.65,3,0.25,247.81,07-05-2040,3,Meera Sneha Shukla,Male,46,Home Office,Standard Class,Low,Vivek Verma,Not Returned,COD
ORD05481,CUST5271,PROD197,05-05-2040,2025,May,21,Q2,India,Uttar Pradesh,Varanasi,West,India,Electronics,Electronics Sub,Speaker,4434,446.43,7,0.11,150.45,11-05-2040,6,Meera Soni,Female,54,Consumer,Same Day,High,Priya Kapoor,Not Returned,Net Banking
ORD05482,CUST8833,PROD619,06-05-2040,2025,December,51,Q4,India,Delhi,New Delhi,South,India,Toys,Toys Sub,Puzzle Set,6160,646.58,2,0.19,410.07,09-05-2040,3,Meera Srivastava,Female,51,Consumer,Second Class,Critical,Anjali Gupta,Not Returned,Credit Card
ORD05483,CUST8570,PROD696,07-05-2040,2025,April,18,Q2,India,Karnataka,Bengaluru,West,India,Office Supplies,Office Supplies Sub,Pen Set,6296,1155.71,5,0.16,440.23,08-05-2040,1,Meera Sunil Rathore,Male,19,Corporate,Second Class,Critical,Vivek Verma,Not Returned,COD
ORD05484,CUST5074,PROD347,08-05-2040,2024,November,44,Q4,India,Gujarat,Ahmedabad,South,India,Technology,Technology Sub,Monitor,4485,1236.22,4,0,160.71,13-05-2040,5,Meera Thakur,Male,50,Consumer,First Class,High,Vivek Verma,Not Returned,Credit Card
ORD05485,CUST7374,PROD729,09-05-2040,2025,April,17,Q2,India,Uttar Pradesh,Prayagraj,North,India,Technology,Technology Sub,Laptop,5855,1609.28,3,0.01,459.13,14-05-2040,5,Meera Trivedi,Male,37,Consumer,Standard Class,Medium,Amit Sharma,Not Returned,UPI
ORD05486,CUST6560,PROD850,10-05-2040,2025,October,40,Q4,India,West Bengal,Kolkata,South,India,Electronics,Electronics Sub,Speaker,3702,336.34,8,0.06,209.3,14-05-2040,4,Meera Veer Gaikwad,Male,48,Consumer,Same Day,High,Rakesh Singh,Returned,Debit Card
ORD05487,CUST2799,PROD669,11-05-2040,2025,November,45,Q4,India,Gujarat,Ahmedabad,North,India,Technology,Technology Sub,Mouse,6512,1579.65,6,0.28,210.28,16-05-2040,5,Meera Veer Mehta,Female,62,Consumer,Standard Class,Low,Anjali Gupta,Not Returned,UPI
ORD05488,CUST2573,PROD720,12-05-2040,2024,May,20,Q2,India,Uttar Pradesh,Chennai,West,India,Sports,Sports Sub,Cricket Bat,4945,521.9,1,0.1,222.24,14-05-2040,2,Meera Veer Menon,Female,39,Home Office,Same Day,Low,Anjali Gupta,Not Returned,Net Banking
ORD05489,CUST9312,PROD506,13-05-2040,2024,April,14,Q2,India,Uttar Pradesh,Chennai,South,India,Beauty,Beauty Sub,Face Wash,6258,523.6,8,0.11,214.58,19-05-2040,6,Meera Veer Patil,Female,22,Home Office,Second Class,Critical,Pankaj Kumar,Not Returned,Debit Card
ORD05490,CUST9281,PROD820,14-05-2040,2025,February,6,Q1,India,Rajasthan,Jaipur,East,India,Furniture,Furniture Sub,Leptop,4876,875.34,5,0.08,271.98,21-05-2040,7,Meera Verma,Male,22,Consumer,Second Class,Medium,Vivek Verma,Not Returned,Credit Card
ORD05491,CUST3453,PROD376,15-05-2040,2024,October,44,Q4,India,Karnataka,Bengaluru,East,India,Appliances,Appliances Sub,Air Purifier,5129,643.25,4,0.01,252.47,16-05-2040,1,Meera Vijay Nair,Female,59,Corporate,Same Day,Critical,Amit Sharma,Not Returned,Net Banking
ORD05492,CUST8765,PROD797,16-05-2040,2025,November,48,Q4,India,Uttar Pradesh,Chennai,South,India,Office Supplies,Office Supplies Sub,Pen Set,4289,851.9,3,0.09,195.73,22-05-2040,6,Meera Vikas Prajapati,Male,58,Corporate,Standard Class,Critical,Pankaj Kumar,Not Returned,COD
ORD05493,CUST6003,PROD918,17-05-2040,2025,September,39,Q3,India,Gujarat,Ahmedabad,South,India,Office Supplies,Office Supplies Sub,Notebook,4821,892.52,2,0.2,310.31,24-05-2040,7,Meera Vikas Verma,Male,23,Consumer,Same Day,Critical,Rohan Mehta,Not Returned,COD
ORD05494,CUST6850,PROD963,18-05-2040,2024,November,44,Q4,India,Gujarat,Ahmedabad,North,India,Appliances,Appliances Sub,Mixer,5641,543.66,7,0.05,394.92,19-05-2040,1,Meera Vivaan Iyer,Female,37,Consumer,Second Class,Critical,Rakesh Singh,Not Returned,Debit Card
ORD05495,CUST7058,PROD658,19-05-2040,2024,July,29,Q3,India,Delhi,New Delhi,South,India,Office Supplies,Office Supplies Sub,Printer Paper,4505,835.59,7,0.24,144.44,25-05-2040,6,Meera Yadav,Male,28,Corporate,First Class,Critical,Anjali Gupta,Not Returned,Debit Card
ORD05496,CUST7776,PROD797,20-05-2040,2025,August,35,Q3,India,Uttar Pradesh,Chennai,South,India,Appliances,Appliances Sub,Mixer,3515,327.72,2,0.27,218.72,23-05-2040,3,Meera Yash Chavan,Female,23,Consumer,Same Day,High,Priya Kapoor,Not Returned,Net Banking
ORD05497,CUST4622,PROD950,21-05-2040,2025,January,5,Q1,India,West Bengal,Kolkata,East,India,Technology,Technology Sub,Keyboard,5124,1186.17,4,0.24,339.17,24-05-2040,3,Meera Yash Shah,Female,53,Consumer,Same Day,High,Pankaj Kumar,Not Returned,Debit Card
ORD05498,CUST9307,PROD482,22-05-2040,2025,March,12,Q1,India,Gujarat,Ahmedabad,East,India,Office Supplies,Office Supplies Sub,Printer Paper,4215,827.7,4,0.24,196.37,28-05-2040,6,Mukesh Aarav Sharma,Male,34,Home Office,First Class,Low,Rohan Mehta,Not Returned,UPI
ORD05499,CUST3290,PROD417,23-05-2040,2025,March,11,Q1,India,Gujarat,Ahmedabad,South,India,Appliances,Appliances Sub,Mixer,4661,607.21,2,0.17,287.45,25-05-2040,2,Mukesh Aarav Thakur,Female,53,Corporate,Standard Class,Medium,Sandeep Yadav,Returned,Debit Card
ORD05500,CUST9239,PROD174,24-05-2040,2024,November,47,Q4,India,Karnataka,Bengaluru,West,India,Furniture,Furniture Sub,Office Chair,5430,1091.93,8,0.1,195.52,27-05-2040,3,Mukesh Abhishek Negi,Female,52,Consumer,Same Day,Medium,Pankaj Kumar,Not Returned,UPI
ORD05501,CUST2086,PROD831,25-05-2040,2025,April,15,Q2,India,Uttar Pradesh,Chennai,South,India,Technology,Technology Sub,Mouse,3507,931.85,5,0.27,195.96,27-05-2040,2,Mukesh Abhishek Singh,Male,52,Consumer,First Class,High,Anjali Gupta,Not Returned,Net Banking
ORD05502,CUST4785,PROD731,26-05-2040,2024,July,31,Q3,India,Uttar Pradesh,Lucknow,South,India,Furniture,Furniture Sub,Smart Phones,3564,608.39,3,0.12,277.48,02-06-2040,7,Mukesh Aditi Desai,Female,36,Home Office,First Class,Critical,Amit Sharma,Not Returned,UPI
ORD05503,CUST3881,PROD186,27-05-2040,2024,December,52,Q4,India,Delhi,New Delhi,South,India,Furniture,Furniture Sub,Leptop,6160,1162.74,7,0.16,403.9,31-05-2040,4,Mukesh Aditya Sawant,Male,33,Corporate,Same Day,Low,Rohan Mehta,Not Returned,COD
ORD05504,CUST6411,PROD225,28-05-2040,2025,November,46,Q4,India,Delhi,New Delhi,East,India,Electronics,Electronics Sub,Headphones,5793,688.51,4,0.3,212.6,30-05-2040,2,Mukesh Agarwal,Male,47,Corporate,Same Day,Low,Rohan Mehta,Returned,Credit Card
ORD05505,CUST8151,PROD199,29-05-2040,2025,August,34,Q3,India,Rajasthan,Jaipur,West,India,Fashion,Fashion Sub,T-Shirt,5374,450.68,8,0.16,311.5,05-06-2040,7,Mukesh Aisha Jadhav,Female,23,Consumer,Second Class,High,Amit Sharma,Not Returned,COD
ORD05506,CUST2072,PROD190,30-05-2040,2024,November,45,Q4,India,Karnataka,Bengaluru,East,India,Toys,Toys Sub,Puzzle Set,5130,615.96,8,0.27,300.48,02-06-2040,3,Mukesh Akash More,Female,41,Corporate,First Class,Medium,Anjali Gupta,Not Returned,Debit Card
ORD05507,CUST6514,PROD574,31-05-2040,2025,April,18,Q2,India,Gujarat,Ahmedabad,South,India,Appliances,Appliances Sub,Air Purifier,6062,756.11,5,0.16,240.9,04-06-2040,4,Mukesh Amit Negi,Male,37,Corporate,Standard Class,Critical,Priya Kapoor,Not Returned,COD
ORD05508,CUST4339,PROD735,01-06-2040,2025,November,47,Q4,India,Rajasthan,Jaipur,West,India,Furniture,Furniture Sub,Office Chair,3871,816.85,2,0.17,157.7,06-06-2040,5,Mukesh Anand Bhardwaj,Female,48,Corporate,First Class,High,Rohan Mehta,Not Returned,COD
ORD05509,CUST2972,PROD458,02-06-2040,2025,June,25,Q2,India,Karnataka,Bengaluru,North,India,Office Supplies,Office Supplies Sub,Printer Paper,6408,1138.43,3,0.19,317.03,04-06-2040,2,Mukesh Anand Goyal,Female,55,Home Office,Same Day,Medium,Amit Sharma,Not Returned,COD
ORD05510,CUST5443,PROD638,03-06-2040,2025,April,15,Q2,India,Rajasthan,Jaipur,West,India,Furniture,Furniture Sub,Leptop,5645,913.52,7,0.04,397.8,06-06-2040,3,Mukesh Anand Iyer,Male,20,Consumer,Second Class,Low,Vivek Verma,Not Returned,Credit Card
ORD05511,CUST9882,PROD289,04-06-2040,2025,March,11,Q1,India,Delhi,New Delhi,West,India,Beauty,Beauty Sub,Face Wash,5434,525.92,8,0.1,322.02,06-06-2040,2,Mukesh Anand Kumar,Female,30,Corporate,Same Day,Critical,Vivek Verma,Not Returned,UPI
ORD05512,CUST8031,PROD665,05-06-2040,2025,September,38,Q3,India,Gujarat,Ahmedabad,West,India,Fashion,Fashion Sub,T-Shirt,4286,578.61,2,0.21,279.74,09-06-2040,4,Mukesh Anand Mahajan,Male,31,Home Office,Standard Class,High,Anjali Gupta,Not Returned,Credit Card
ORD05513,CUST8547,PROD551,06-06-2040,2024,September,38,Q3,India,Uttar Pradesh,Lucknow,North,India,Furniture,Furniture Sub,Smart Phones,4033,678.6,3,0.03,181.67,11-06-2040,5,Mukesh Anand Rathore,Male,35,Consumer,Standard Class,Low,Pankaj Kumar,Not Returned,Debit Card
ORD05514,CUST1455,PROD498,07-06-2040,2024,June,25,Q2,India,Delhi,New Delhi,West,India,Furniture,Furniture Sub,Leptop,4380,791.16,4,0.23,192.96,08-06-2040,1,Mukesh Anand Shinde,Male,40,Home Office,Second Class,Low,Rakesh Singh,Not Returned,COD
ORD05515,CUST1556,PROD880,08-06-2040,2024,August,33,Q3,India,Karnataka,Bengaluru,South,India,Technology,Technology Sub,Mouse,4376,1111.51,4,0.04,168.28,09-06-2040,1,Mukesh Anand Tiwari,Male,32,Home Office,Standard Class,High,Pankaj Kumar,Not Returned,Credit Card
ORD05516,CUST9953,PROD993,09-06-2040,2025,June,22,Q2,India,Karnataka,Bengaluru,North,India,Office Supplies,Office Supplies Sub,Pen Set,3804,702.81,5,0.2,287.11,13-06-2040,4,Mukesh Anjali Chavan,Male,40,Home Office,Same Day,High,Priya Kapoor,Not Returned,Net Banking
ORD05517,CUST6992,PROD371,10-06-2040,2025,February,6,Q1,India,Uttar Pradesh,Chennai,West,India,Office Supplies,Office Supplies Sub,Printer Paper,3896,659.25,5,0.1,133.29,15-06-2040,5,Mukesh Anjali Solanki,Male,41,Consumer,Second Class,Critical,Rakesh Singh,Not Returned,Debit Card
ORD05518,CUST1503,PROD158,11-06-2040,2024,March,12,Q1,India,Uttar Pradesh,Chennai,East,India,Office Supplies,Office Supplies Sub,Pen Set,6187,1080.64,4,0.12,188.85,15-06-2040,4,Mukesh Arora,Male,62,Corporate,Second Class,Medium,Pankaj Kumar,Not Returned,Debit Card
ORD05519,CUST3409,PROD615,12-06-2040,2025,November,45,Q4,India,Delhi,New Delhi,East,India,Technology,Technology Sub,SSD,5518,1386.72,1,0.21,418.86,13-06-2040,1,Mukesh Bai Chavan,Female,32,Consumer,Same Day,Critical,Sandeep Yadav,Not Returned,Credit Card
ORD05520,CUST8451,PROD256,13-06-2040,2024,May,22,Q2,India,Maharashtra,Pune,North,India,Sports,Sports Sub,Cricket Bat,6869,754.91,7,0,542.81,15-06-2040,2,Mukesh Bai Verma,Male,21,Consumer,First Class,Critical,Rakesh Singh,Not Returned,UPI
ORD05521,CUST9978,PROD598,14-06-2040,2025,December,52,Q4,India,Maharashtra,Mumbai,West,India,Office Supplies,Office Supplies Sub,Pen Set,6863,1153.72,6,0.18,224.15,20-06-2040,6,Mukesh Bansal,Male,52,Corporate,First Class,Critical,Pankaj Kumar,Not Returned,Net Banking
ORD05522,CUST6758,PROD548,15-06-2040,2025,September,39,Q3,India,Rajasthan,Jaipur,West,India,Office Supplies,Office Supplies Sub,Notebook,5887,976.88,5,0.12,437.52,20-06-2040,5,Mukesh Ben Jadhav,Female,55,Consumer,First Class,High,Rakesh Singh,Not Returned,COD
ORD05523,CUST9932,PROD878,16-06-2040,2024,March,12,Q1,India,Rajasthan,Jaipur,North,India,Books,Books Sub,Analytics Book,5677,602.4,3,0.23,359.35,19-06-2040,3,Mukesh Ben Shah,Male,31,Consumer,First Class,High,Priya Kapoor,Not Returned,COD
ORD05524,CUST4185,PROD804,17-06-2040,2025,February,6,Q1,India,Gujarat,Ahmedabad,North,India,Groceries,Groceries Sub,Dry Fruits,4690,543.78,7,0.01,158.89,23-06-2040,6,Mukesh Bhardwaj,Male,24,Consumer,Same Day,High,Pankaj Kumar,Not Returned,Net Banking
ORD05525,CUST8612,PROD385,18-06-2040,2025,November,48,Q4,India,Maharashtra,Pune,West,India,Furniture,Furniture Sub,Leptop,6634,1353.91,4,0.25,384.14,24-06-2040,6,Mukesh Bhatt,Male,21,Consumer,First Class,Medium,Amit Sharma,Not Returned,UPI
ORD05526,CUST3859,PROD325,19-06-2040,2025,September,37,Q3,India,West Bengal,Kolkata,North,India,Electronics,Electronics Sub,Speaker,5633,764.77,7,0.08,186.55,24-06-2040,5,Mukesh Chandra Kumar,Male,40,Consumer,Standard Class,Low,Rohan Mehta,Not Returned,Credit Card
ORD05527,CUST4496,PROD961,20-06-2040,2024,November,47,Q4,India,Gujarat,Ahmedabad,West,India,Technology,Technology Sub,Laptop,5330,1316.98,7,0.09,197.55,23-06-2040,3,Mukesh Chandra Tiwari,Male,54,Consumer,First Class,Low,Sandeep Yadav,Not Returned,COD
ORD05528,CUST2213,PROD642,21-06-2040,2025,May,21,Q2,India,Maharashtra,Mumbai,North,India,Electronics,Electronics Sub,Speaker,6698,876.73,1,0.21,234.6,27-06-2040,6,Mukesh Chandra Verma,Female,55,Home Office,Second Class,High,Sandeep Yadav,Not Returned,Credit Card
ORD05529,CUST6996,PROD670,22-06-2040,2025,February,7,Q1,India,Rajasthan,Jaipur,South,India,Technology,Technology Sub,Laptop,3880,910.38,3,0.05,153.42,26-06-2040,4,Mukesh Chauhan,Male,33,Consumer,Second Class,Medium,Priya Kapoor,Not Returned,Debit Card
ORD05530,CUST6070,PROD334,23-06-2040,2024,January,3,Q1,India,Uttar Pradesh,Chennai,South,India,Technology,Technology Sub,Keyboard,4986,1255.84,2,0.3,371.75,26-06-2040,3,Mukesh Chirag Reddy,Female,50,Consumer,First Class,Low,Sandeep Yadav,Not Returned,Credit Card
ORD05531,CUST9047,PROD943,24-06-2040,2024,July,30,Q3,India,Uttar Pradesh,Chennai,East,India,Technology,Technology Sub,Mouse,4587,1092.62,6,0.04,202.99,30-06-2040,6,Mukesh Chirag Solanki,Male,18,Corporate,Standard Class,High,Amit Sharma,Not Returned,COD
ORD05532,CUST8608,PROD716,25-06-2040,2024,January,4,Q1,India,Maharashtra,Pune,South,India,Technology,Technology Sub,Laptop,4201,933.41,6,0.26,263.66,29-06-2040,4,Mukesh Choudhary,Female,31,Corporate,First Class,Medium,Priya Kapoor,Not Returned,Credit Card
ORD05533,CUST4793,PROD541,26-06-2040,2024,October,41,Q4,India,Maharashtra,Pune,South,India,Office Supplies,Office Supplies Sub,Notebook,5750,1018.5,4,0.22,245.15,28-06-2040,2,Mukesh Das Kapoor,Female,24,Corporate,Standard Class,High,Pankaj Kumar,Returned,Net Banking
ORD05534,CUST8830,PROD887,27-06-2040,2025,March,10,Q1,India,Uttar Pradesh,Chennai,North,India,Office Supplies,Office Supplies Sub,Printer Paper,6872,1337.58,6,0.07,453.83,02-07-2040,5,Mukesh Das Nair,Male,53,Home Office,Standard Class,Low,Sandeep Yadav,Not Returned,UPI
ORD05535,CUST1766,PROD592,28-06-2040,2024,December,51,Q4,India,Uttar Pradesh,Varanasi,South,India,Technology,Technology Sub,Keyboard,6174,1546.95,2,0.16,440.59,30-06-2040,2,Mukesh Das Soni,Male,52,Consumer,Standard Class,Low,Amit Sharma,Not Returned,Net Banking
ORD05536,CUST6259,PROD653,29-06-2040,2024,March,13,Q1,India,Karnataka,Bengaluru,South,India,Appliances,Appliances Sub,Air Purifier,3818,443.97,7,0.14,259.37,30-06-2040,1,Mukesh Desai,Female,65,Corporate,First Class,High,Pankaj Kumar,Not Returned,Debit Card
ORD05537,CUST2802,PROD404,30-06-2040,2025,October,43,Q4,India,Uttar Pradesh,Chennai,South,India,Office Supplies,Office Supplies Sub,Pen Set,5151,920.64,7,0.22,374.84,07-07-2040,7,Mukesh Dev Kale,Female,33,Consumer,Same Day,Critical,Rakesh Singh,Not Returned,Debit Card
ORD05538,CUST4487,PROD830,01-07-2040,2024,August,33,Q3,India,Delhi,New Delhi,North,India,Fashion,Fashion Sub,Shoes,4726,407.82,8,0.09,291.56,08-07-2040,7,Mukesh Dev Nair,Female,35,Corporate,Same Day,Critical,Vivek Verma,Not Returned,Debit Card
ORD05539,CUST4757,PROD144,02-07-2040,2025,May,19,Q2,India,Rajasthan,Jaipur,West,India,Technology,Technology Sub,Monitor,5650,1383.77,2,0.04,195.6,05-07-2040,3,Mukesh Dev Rana,Female,20,Corporate,First Class,High,Anjali Gupta,Not Returned,Debit Card
ORD05540,CUST1136,PROD785,03-07-2040,2024,February,7,Q1,India,West Bengal,Kolkata,East,India,Appliances,Appliances Sub,Mixer,6784,580.93,7,0.28,410.52,10-07-2040,7,Mukesh Dev Sharma,Female,63,Consumer,Same Day,Critical,Amit Sharma,Not Returned,UPI
ORD05541,CUST9195,PROD193,04-07-2040,2024,August,33,Q3,India,Karnataka,Bengaluru,South,India,Appliances,Appliances Sub,Air Purifier,5406,673.98,1,0.01,364.77,07-07-2040,3,Mukesh Dev Tiwari,Female,26,Corporate,Standard Class,High,Vivek Verma,Not Returned,UPI
ORD05542,CUST2899,PROD947,05-07-2040,2025,July,27,Q3,India,Rajasthan,Jaipur,South,India,Technology,Technology Sub,Keyboard,5716,1374.47,2,0.13,336.86,07-07-2040,2,Mukesh Devi Mahajan,Female,29,Consumer,Standard Class,Low,Rakesh Singh,Not Returned,Debit Card
ORD05543,CUST7714,PROD103,06-07-2040,2024,April,14,Q2,India,Maharashtra,Pune,West,India,Beauty,Beauty Sub,Face Wash,4905,627.4,4,0.1,319.33,07-07-2040,1,Mukesh Devi Shinde,Female,24,Consumer,Same Day,Critical,Sandeep Yadav,Not Returned,Net Banking
ORD05544,CUST9569,PROD686,07-07-2040,2024,January,1,Q1,India,Delhi,New Delhi,North,India,Beauty,Beauty Sub,Face Wash,3794,384.02,6,0.14,194.95,11-07-2040,4,Mukesh Dubey,Male,48,Home Office,Second Class,Low,Vivek Verma,Not Returned,COD
ORD05545,CUST8266,PROD844,08-07-2040,2025,August,32,Q3,India,Karnataka,Bengaluru,South,India,Toys,Toys Sub,Puzzle Set,6760,648.25,3,0.16,529.35,11-07-2040,3,Mukesh Gaurav Choudhary,Male,49,Corporate,Standard Class,Low,Rohan Mehta,Not Returned,COD
ORD05546,CUST1761,PROD236,09-07-2040,2024,October,40,Q4,India,Gujarat,Ahmedabad,East,India,Technology,Technology Sub,Laptop,5714,1341.57,6,0.23,328.11,14-07-2040,5,Mukesh Gupta,Female,33,Corporate,Standard Class,Critical,Vivek Verma,Not Returned,Credit Card
ORD05547,CUST7590,PROD694,10-07-2040,2024,December,49,Q4,India,Maharashtra,Mumbai,South,India,Office Supplies,Office Supplies Sub,Pen Set,6873,1283.93,4,0.23,439.45,13-07-2040,3,Mukesh Harsh Iyer,Female,38,Consumer,Standard Class,Medium,Sandeep Yadav,Not Returned,COD
ORD05548,CUST5296,PROD277,11-07-2040,2024,January,4,Q1,India,Karnataka,Bengaluru,East,India,Furniture,Furniture Sub,Smart Phones,5090,846.11,2,0.26,229.65,12-07-2040,1,Mukesh Hemant Agarwal,Female,52,Consumer,Same Day,Low,Pankaj Kumar,Returned,Debit Card
ORD05549,CUST6410,PROD280,12-07-2040,2024,December,50,Q4,India,Maharashtra,Mumbai,East,India,Fashion,Fashion Sub,T-Shirt,3524,313.56,8,0.1,116.65,13-07-2040,1,Mukesh Hemant Jain,Female,36,Corporate,First Class,Medium,Rakesh Singh,Not Returned,Credit Card
ORD05550,CUST1447,PROD464,13-07-2040,2025,June,23,Q2,India,Maharashtra,Mumbai,East,India,Technology,Technology Sub,Mouse,4725,1068.05,6,0,156.47,15-07-2040,2,Mukesh Jadhav,Female,49,Consumer,Same Day,Low,Anjali Gupta,Not Returned,Credit Card
ORD05551,CUST3746,PROD674,14-07-2040,2025,December,50,Q4,India,Delhi,New Delhi,East,India,Office Supplies,Office Supplies Sub,Printer Paper,4119,764.28,2,0.11,188.71,18-07-2040,4,Mukesh Kale,Female,46,Consumer,First Class,Critical,Anjali Gupta,Not Returned,COD
ORD05552,CUST9650,PROD287,15-07-2040,2024,December,52,Q4,India,Gujarat,Ahmedabad,North,India,Sports,Sports Sub,Cricket Bat,5733,532.95,7,0.26,439.12,18-07-2040,3,Mukesh Kapoor,Female,35,Corporate,Second Class,High,Sandeep Yadav,Not Returned,Credit Card
ORD05553,CUST5172,PROD578,16-07-2040,2024,April,16,Q2,India,Delhi,New Delhi,North,India,Furniture,Furniture Sub,Office Chair,6668,1143.09,3,0.2,436.55,20-07-2040,4,Mukesh Karan Menon,Male,23,Corporate,Standard Class,Low,Vivek Verma,Not Returned,Net Banking
